Model,Dataset,Scene,filename,Metric,standard_value,Masked_Value,Difference
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000345.png,PSNR,25.226505279541016,21.481430053710938,3.745075225830078
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000177.png,PSNR,24.340473175048828,20.11225700378418,4.228216171264648
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000289.png,PSNR,31.286972045898438,26.706573486328125,4.5803985595703125
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000049.png,PSNR,28.032026290893555,23.66441535949707,4.367610931396484
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000073.png,PSNR,24.506032943725586,21.465253829956055,3.0407791137695312
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000057.png,PSNR,25.569175720214844,20.765243530273438,4.803932189941406
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000169.png,PSNR,23.67527961730957,20.64560317993164,3.0296764373779297
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000265.png,PSNR,26.937273025512695,22.73371124267578,4.203561782836914
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000369.png,PSNR,27.625553131103516,24.033626556396484,3.5919265747070312
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000281.png,PSNR,20.723194122314453,18.83859634399414,1.8845977783203125
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000361.png,PSNR,25.431827545166016,23.251846313476562,2.179981231689453
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000305.png,PSNR,28.13216781616211,23.68414306640625,4.448024749755859
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000121.png,PSNR,25.1820068359375,22.90147590637207,2.2805309295654297
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000025.png,PSNR,29.775827407836914,26.128671646118164,3.64715576171875
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000353.png,PSNR,26.374950408935547,22.234272003173828,4.140678405761719
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000137.png,PSNR,28.206918716430664,24.946182250976562,3.2607364654541016
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000201.png,PSNR,21.907184600830078,19.101112365722656,2.806072235107422
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000273.png,PSNR,20.910362243652344,17.98370361328125,2.9266586303710938
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000009.png,PSNR,30.7401180267334,27.236366271972656,3.503751754760742
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000081.png,PSNR,25.34946632385254,21.69317054748535,3.6562957763671875
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000249.png,PSNR,24.81916618347168,21.221824645996094,3.597341537475586
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000297.png,PSNR,27.569150924682617,23.038606643676758,4.530544281005859
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000017.png,PSNR,31.14381980895996,27.779827117919922,3.363992691040039
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000377.png,PSNR,26.966739654541016,23.953102111816406,3.0136375427246094
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000001.png,PSNR,27.528423309326172,24.313743591308594,3.214679718017578
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000193.png,PSNR,21.895095825195312,18.652313232421875,3.2427825927734375
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000257.png,PSNR,24.902175903320312,19.60707664489746,5.295099258422852
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000217.png,PSNR,23.782981872558594,20.167129516601562,3.6158523559570312
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000089.png,SSIM,0.8558942079544067,0.7921131253242493,0.06378108263015747
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000321.png,SSIM,0.7223718166351318,0.6530205011367798,0.06935131549835205
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000233.png,SSIM,0.9082605838775635,0.795656681060791,0.11260390281677246
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000329.png,SSIM,0.8661901950836182,0.8075264096260071,0.058663785457611084
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000097.png,SSIM,0.8046051859855652,0.6900841593742371,0.11452102661132812
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000153.png,SSIM,0.8496949076652527,0.7863895297050476,0.06330537796020508
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000145.png,SSIM,0.8421120643615723,0.7528222799301147,0.08928978443145752
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000113.png,SSIM,0.825729489326477,0.771465539932251,0.054263949394226074
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000241.png,SSIM,0.8271481394767761,0.6743113398551941,0.15283679962158203
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000313.png,SSIM,0.8205183744430542,0.7474759221076965,0.07304245233535767
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000065.png,SSIM,0.8126255869865417,0.7305324673652649,0.08209311962127686
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000033.png,SSIM,0.8595834374427795,0.8022416234016418,0.057341814041137695
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000225.png,SSIM,0.7954145669937134,0.6692149043083191,0.1261996626853943
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000041.png,SSIM,0.8645800948143005,0.8162827491760254,0.048297345638275146
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000337.png,SSIM,0.8785687685012817,0.7513077855110168,0.1272609829902649
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000129.png,SSIM,0.8232679963111877,0.7685373425483704,0.05473065376281738
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000209.png,SSIM,0.8673585057258606,0.7234609127044678,0.14389759302139282
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000185.png,SSIM,0.864632785320282,0.7959197759628296,0.06871300935745239
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000161.png,SSIM,0.8004744648933411,0.7029783725738525,0.09749609231948853
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000105.png,SSIM,0.8168647289276123,0.7522292137145996,0.0646355152130127
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000345.png,SSIM,0.821631908416748,0.7644946575164795,0.057137250900268555
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000177.png,SSIM,0.8408945202827454,0.7617053985595703,0.07918912172317505
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000289.png,SSIM,0.8968519568443298,0.8327032327651978,0.06414872407913208
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000049.png,SSIM,0.879010021686554,0.8157693147659302,0.06324070692062378
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000073.png,SSIM,0.809675931930542,0.7522584795951843,0.057417452335357666
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000057.png,SSIM,0.7989067435264587,0.6538184881210327,0.14508825540542603
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000169.png,SSIM,0.7951412796974182,0.7057204842567444,0.08942079544067383
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000265.png,SSIM,0.8734167814254761,0.8232206106185913,0.050196170806884766
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000369.png,SSIM,0.8280549645423889,0.7110003232955933,0.11705464124679565
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000281.png,SSIM,0.7805969715118408,0.7055230140686035,0.0750739574432373
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000361.png,SSIM,0.8109110593795776,0.7488112449645996,0.06209981441497803
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000305.png,SSIM,0.8395701050758362,0.7658587098121643,0.07371139526367188
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000121.png,SSIM,0.8466992974281311,0.7772478461265564,0.06945145130157471
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000025.png,SSIM,0.8803521394729614,0.8225363492965698,0.0578157901763916
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000353.png,SSIM,0.8402236700057983,0.7756901979446411,0.06453347206115723
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000137.png,SSIM,0.8731104135513306,0.8238033652305603,0.049307048320770264
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000201.png,SSIM,0.804077684879303,0.7067011594772339,0.09737652540206909
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000273.png,SSIM,0.7635862827301025,0.6780405044555664,0.08554577827453613
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000009.png,SSIM,0.90076744556427,0.8523542881011963,0.04841315746307373
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000081.png,SSIM,0.8396374583244324,0.7784326672554016,0.06120479106903076
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000249.png,SSIM,0.7834861278533936,0.6819108128547668,0.10157531499862671
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000297.png,SSIM,0.8229922652244568,0.6687006950378418,0.154291570186615
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000017.png,SSIM,0.900623619556427,0.8604455590248108,0.04017806053161621
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000377.png,SSIM,0.7785127758979797,0.6898455023765564,0.08866727352142334
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000001.png,SSIM,0.9145691990852356,0.8387503623962402,0.07581883668899536
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000193.png,SSIM,0.7678934931755066,0.6730507612228394,0.09484273195266724
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000257.png,SSIM,0.8843021392822266,0.741178572177887,0.1431235671043396
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000217.png,SSIM,0.8169025778770447,0.7212420105934143,0.09566056728363037
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000089.png,LPIPS,0.20649468898773193,0.25674936175346375,0.05025467276573181
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000321.png,LPIPS,0.29371383786201477,0.35840731859207153,0.06469348073005676
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000233.png,LPIPS,0.21159902215003967,0.08930745720863342,-0.12229156494140625
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000329.png,LPIPS,0.20326781272888184,0.23113174736499786,0.027863934636116028
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000097.png,LPIPS,0.22506818175315857,0.3027634620666504,0.07769528031349182
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000153.png,LPIPS,0.21253126859664917,0.2551460564136505,0.04261478781700134
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000145.png,LPIPS,0.19380009174346924,0.2930551767349243,0.09925508499145508
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000113.png,LPIPS,0.2407512664794922,0.2752394378185272,0.034488171339035034
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000241.png,LPIPS,0.27626538276672363,0.3143502473831177,0.03808486461639404
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000313.png,LPIPS,0.21912667155265808,0.26252198219299316,0.04339531064033508
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000065.png,LPIPS,0.2596513330936432,0.3088700771331787,0.04921874403953552
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000033.png,LPIPS,0.1801203489303589,0.17465579509735107,-0.0054645538330078125
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000225.png,LPIPS,0.26752346754074097,0.3050069510936737,0.03748348355293274
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000041.png,LPIPS,0.18143481016159058,0.19410431385040283,0.012669503688812256
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000337.png,LPIPS,0.2103274017572403,0.28914278745651245,0.07881538569927216
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000129.png,LPIPS,0.2456350475549698,0.28443628549575806,0.03880123794078827
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000209.png,LPIPS,0.22926735877990723,0.245958611369133,0.01669125258922577
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000185.png,LPIPS,0.1931772232055664,0.22401171922683716,0.030834496021270752
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000161.png,LPIPS,0.20637914538383484,0.2925490736961365,0.08616992831230164
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000105.png,LPIPS,0.22717399895191193,0.2616649270057678,0.034490928053855896
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000345.png,LPIPS,0.2314140945672989,0.2613115906715393,0.029897496104240417
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000177.png,LPIPS,0.20618312060832977,0.23347064852714539,0.027287527918815613
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000289.png,LPIPS,0.16099363565444946,0.18991319835186005,0.028919562697410583
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000049.png,LPIPS,0.172245055437088,0.1910925805568695,0.018847525119781494
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000073.png,LPIPS,0.2557145357131958,0.3041453957557678,0.04843086004257202
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000057.png,LPIPS,0.20646174252033234,0.22045233845710754,0.013990595936775208
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000169.png,LPIPS,0.23498067259788513,0.25714486837387085,0.022164195775985718
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000265.png,LPIPS,0.18164673447608948,0.20190301537513733,0.02025628089904785
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000369.png,LPIPS,0.19750460982322693,0.3102470636367798,0.11274245381355286
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000281.png,LPIPS,0.2930544316768646,0.2870965600013733,-0.005957871675491333
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000361.png,LPIPS,0.2020873725414276,0.2598204016685486,0.05773302912712097
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000305.png,LPIPS,0.20351722836494446,0.24616661667823792,0.04264938831329346
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000121.png,LPIPS,0.23892250657081604,0.2944938540458679,0.05557134747505188
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000025.png,LPIPS,0.1744178980588913,0.20600205659866333,0.031584158539772034
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000353.png,LPIPS,0.2529761791229248,0.27253568172454834,0.019559502601623535
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000137.png,LPIPS,0.16830530762672424,0.2131994515657425,0.04489414393901825
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000201.png,LPIPS,0.24203315377235413,0.26715025305747986,0.025117099285125732
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000273.png,LPIPS,0.3334487974643707,0.3126353621482849,-0.020813435316085815
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000009.png,LPIPS,0.15451830625534058,0.1985117495059967,0.04399344325065613
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000081.png,LPIPS,0.21392494440078735,0.2701250910758972,0.05620014667510986
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000249.png,LPIPS,0.2703340947628021,0.306417852640152,0.036083757877349854
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000297.png,LPIPS,0.2245883345603943,0.3189923167228699,0.09440398216247559
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000017.png,LPIPS,0.15594100952148438,0.18480566143989563,0.028864651918411255
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000377.png,LPIPS,0.2513675093650818,0.3693249225616455,0.11795741319656372
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000001.png,LPIPS,0.16725437343120575,0.1740441620349884,0.006789788603782654
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000193.png,LPIPS,0.2780461609363556,0.32482486963272095,0.046778708696365356
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000257.png,LPIPS,0.1965637058019638,0.2645409405231476,0.06797723472118378
beta_splatting,tnt,Caterpillar,beta_splatting_Caterpillar_000217.png,LPIPS,0.23602722585201263,0.2856544256210327,0.04962719976902008
beta_splatting,mp360,counter,beta_splatting_counter_DSCF5937.png,PSNR,30.873367309570312,24.573118209838867,6.300249099731445
beta_splatting,mp360,counter,beta_splatting_counter_DSCF5929.png,PSNR,31.616289138793945,24.2125244140625,7.403764724731445
beta_splatting,mp360,counter,beta_splatting_counter_DSCF5865.png,PSNR,32.590232849121094,25.004121780395508,7.586111068725586
beta_splatting,mp360,counter,beta_splatting_counter_DSCF6049.png,PSNR,34.788841247558594,25.68088150024414,9.107959747314453
beta_splatting,mp360,counter,beta_splatting_counter_DSCF5873.png,PSNR,31.73955726623535,24.06634521484375,7.673212051391602
beta_splatting,mp360,counter,beta_splatting_counter_DSCF5961.png,PSNR,31.852140426635742,24.658443450927734,7.193696975708008
beta_splatting,mp360,counter,beta_splatting_counter_DSCF6065.png,PSNR,35.18709945678711,26.400157928466797,8.786941528320312
beta_splatting,mp360,counter,beta_splatting_counter_DSCF5921.png,PSNR,32.898372650146484,24.8215389251709,8.076833724975586
beta_splatting,mp360,counter,beta_splatting_counter_DSCF5913.png,PSNR,32.302974700927734,24.361650466918945,7.941324234008789
beta_splatting,mp360,counter,beta_splatting_counter_DSCF6089.png,PSNR,28.876251220703125,20.01262855529785,8.863622665405273
beta_splatting,mp360,counter,beta_splatting_counter_DSCF6057.png,PSNR,35.13882827758789,26.87685203552246,8.26197624206543
beta_splatting,mp360,counter,beta_splatting_counter_DSCF5881.png,PSNR,29.668397903442383,18.369873046875,11.298524856567383
beta_splatting,mp360,counter,beta_splatting_counter_DSCF5897.png,PSNR,33.85251235961914,22.857152938842773,10.995359420776367
beta_splatting,mp360,counter,beta_splatting_counter_DSCF6001.png,PSNR,31.983802795410156,23.506038665771484,8.477764129638672
beta_splatting,mp360,counter,beta_splatting_counter_DSCF6025.png,PSNR,32.925689697265625,22.956317901611328,9.969371795654297
beta_splatting,mp360,counter,beta_splatting_counter_DSCF6009.png,PSNR,31.73592758178711,23.63711929321289,8.098808288574219
beta_splatting,mp360,counter,beta_splatting_counter_DSCF5905.png,PSNR,31.401020050048828,21.376873016357422,10.024147033691406
beta_splatting,mp360,counter,beta_splatting_counter_DSCF6017.png,PSNR,34.314491271972656,24.65362548828125,9.660865783691406
beta_splatting,mp360,counter,beta_splatting_counter_DSCF5985.png,PSNR,32.558311462402344,25.99229621887207,6.566015243530273
beta_splatting,mp360,counter,beta_splatting_counter_DSCF6081.png,PSNR,33.0926399230957,23.912572860717773,9.18006706237793
beta_splatting,mp360,counter,beta_splatting_counter_DSCF5977.png,PSNR,31.4654541015625,22.443683624267578,9.021770477294922
